data_dia,AQI,Qualidade_do_Ar
2014-03-01,55,N2 - Moderada
2014-03-02,59,N2 - Moderada
2014-03-03,53,N2 - Moderada
2014-03-04,49,N2 - Moderada
2014-03-05,46,N2 - Moderada
2014-03-06,59,N2 - Moderada
2014-03-07,51,N2 - Moderada
2014-03-08,42,N2 - Moderada
2014-03-09,36,N1 - Boa
2014-03-10,51,N2 - Moderada
2014-03-11,50,N2 - Moderada
2014-03-12,55,N2 - Moderada
2014-03-13,10,N1 - Boa
2014-03-14,,
2014-03-15,,
2014-03-16,,
2014-03-17,,
2014-03-18,,
2014-03-19,,
2014-03-20,,
2014-03-21,,
2014-03-22,,
2014-03-23,,
2014-03-24,,
2014-03-25,,
2014-03-26,,
2014-03-27,40,N1 - Boa
2014-03-28,40,N1 - Boa
2014-03-29,36,N1 - Boa
2014-03-30,34,N1 - Boa
2014-03-31,44,N2 - Moderada
2014-04-01,47,N2 - Moderada
2014-04-02,58,N2 - Moderada
2014-04-03,11,N1 - Boa
2014-04-04,8,N1 - Boa
2014-04-05,6,N1 - Boa
2014-04-06,22,N1 - Boa
2014-04-07,32,N1 - Boa
2014-04-08,42,N2 - Moderada
2014-04-09,34,N1 - Boa
2014-04-10,44,N2 - Moderada
2014-04-11,43,N2 - Moderada
2014-04-12,34,N1 - Boa
2014-04-13,35,N1 - Boa
2014-04-14,28,N1 - Boa
2014-04-15,23,N1 - Boa
2014-04-16,25,N1 - Boa
2014-04-17,30,N1 - Boa
2014-04-18,34,N1 - Boa
2014-04-19,28,N1 - Boa
2014-04-20,37,N1 - Boa
2014-04-21,21,N1 - Boa
2014-04-22,30,N1 - Boa
2014-04-23,32,N1 - Boa
2014-04-24,22,N1 - Boa
2014-04-25,28,N1 - Boa
2014-04-26,21,N1 - Boa
2014-04-27,20,N1 - Boa
2014-04-28,21,N1 - Boa
2014-04-29,35,N1 - Boa
2014-04-30,27,N1 - Boa
2014-05-01,29,N1 - Boa
2014-05-02,52,N2 - Moderada
2014-05-03,46,N2 - Moderada
2014-05-04,29,N1 - Boa
2014-05-05,34,N1 - Boa
2014-05-06,59,N2 - Moderada
2014-05-07,77,N2 - Moderada
2014-05-08,65,N2 - Moderada
2014-05-09,56,N2 - Moderada
2014-05-10,21,N1 - Boa
2014-05-11,21,N1 - Boa
2014-05-12,24,N1 - Boa
2014-05-13,31,N1 - Boa
2014-05-14,37,N1 - Boa
2014-05-15,52,N2 - Moderada
2014-05-16,49,N2 - Moderada
2014-05-17,44,N2 - Moderada
2014-05-18,8,N1 - Boa
2014-05-19,37,N1 - Boa
2014-05-20,46,N2 - Moderada
2014-05-21,37,N1 - Boa
2014-05-22,46,N2 - Moderada
2014-05-23,39,N1 - Boa
2014-05-24,18,N1 - Boa
2014-05-25,17,N1 - Boa
2014-05-26,31,N1 - Boa
2014-05-27,31,N1 - Boa
2014-05-28,19,N1 - Boa
2014-05-29,30,N1 - Boa
2014-05-30,25,N1 - Boa
2014-05-31,26,N1 - Boa
2014-06-01,28,N1 - Boa
2014-06-02,36,N1 - Boa
2014-06-03,9,N1 - Boa
2014-06-04,10,N1 - Boa
2014-06-05,48,N2 - Moderada
2014-06-06,44,N2 - Moderada
2014-06-07,53,N2 - Moderada
2014-06-08,35,N1 - Boa
2014-06-09,39,N1 - Boa
2014-06-10,31,N1 - Boa
2014-06-11,35,N1 - Boa
2014-06-12,30,N1 - Boa
2014-06-13,27,N1 - Boa
2014-06-14,31,N1 - Boa
2014-06-15,37,N1 - Boa
2014-06-16,45,N2 - Moderada
2014-06-17,60,N2 - Moderada
2014-06-18,55,N2 - Moderada
2014-06-19,22,N1 - Boa
2014-06-20,28,N1 - Boa
2014-06-21,26,N1 - Boa
2014-06-22,21,N1 - Boa
2014-06-23,28,N1 - Boa
2014-06-24,36,N1 - Boa
2014-06-25,43,N2 - Moderada
2014-06-26,51,N2 - Moderada
2014-06-27,55,N2 - Moderada
2014-06-28,69,N2 - Moderada
2014-06-29,52,N2 - Moderada
2014-06-30,46,N2 - Moderada
2014-07-01,48,N2 - Moderada
2014-07-02,44,N2 - Moderada
2014-07-03,38,N1 - Boa
2014-07-04,46,N2 - Moderada
2014-07-05,36,N1 - Boa
2014-07-06,28,N1 - Boa
2014-07-07,35,N1 - Boa
2014-07-08,38,N1 - Boa
2014-07-09,28,N1 - Boa
2014-07-10,30,N1 - Boa
2014-07-11,24,N1 - Boa
2014-07-12,25,N1 - Boa
2014-07-13,30,N1 - Boa
2014-07-14,25,N1 - Boa
2014-07-15,23,N1 - Boa
2014-07-16,34,N1 - Boa
2014-07-17,36,N1 - Boa
2014-07-18,43,N2 - Moderada
2014-07-19,29,N1 - Boa
2014-07-20,27,N1 - Boa
2014-07-21,30,N1 - Boa
2014-07-22,30,N1 - Boa
2014-07-23,34,N1 - Boa
2014-07-24,36,N1 - Boa
2014-07-25,32,N1 - Boa
2014-07-26,22,N1 - Boa
2014-07-27,26,N1 - Boa
2014-07-28,31,N1 - Boa
2014-07-29,29,N1 - Boa
2014-07-30,26,N1 - Boa
2014-07-31,28,N1 - Boa
2014-08-01,37,N1 - Boa
2014-08-02,51,N2 - Moderada
2014-08-03,68,N2 - Moderada
2014-08-04,60,N2 - Moderada
2014-08-05,49,N2 - Moderada
2014-08-06,42,N2 - Moderada
2014-08-07,34,N1 - Boa
2014-08-08,56,N2 - Moderada
2014-08-09,44,N2 - Moderada
2014-08-10,31,N1 - Boa
2014-08-11,36,N1 - Boa
2014-08-12,46,N2 - Moderada
2014-08-13,49,N2 - Moderada
2014-08-14,23,N1 - Boa
2014-08-15,28,N1 - Boa
2014-08-16,25,N1 - Boa
2014-08-17,28,N1 - Boa
2014-08-18,38,N1 - Boa
2014-08-19,33,N1 - Boa
2014-08-20,27,N1 - Boa
2014-08-21,30,N1 - Boa
2014-08-22,52,N2 - Moderada
2014-08-23,70,N2 - Moderada
2014-08-24,42,N2 - Moderada
2014-08-25,52,N2 - Moderada
2014-08-26,61,N2 - Moderada
2014-08-27,38,N1 - Boa
2014-08-28,29,N1 - Boa
2014-08-29,30,N1 - Boa
2014-08-30,35,N1 - Boa
2014-08-31,27,N1 - Boa
2014-09-01,32,N1 - Boa
2014-09-02,31,N1 - Boa
2014-09-03,33,N1 - Boa
2014-09-04,18,N1 - Boa
2014-09-05,30,N1 - Boa
2014-09-06,27,N1 - Boa
2014-09-07,31,N1 - Boa
2014-09-08,63,N2 - Moderada
2014-09-09,50,N2 - Moderada
2014-09-10,51,N2 - Moderada
2014-09-11,56,N2 - Moderada
2014-09-12,52,N2 - Moderada
2014-09-13,53,N2 - Moderada
2014-09-14,41,N2 - Moderada
2014-09-15,53,N2 - Moderada
2014-09-16,69,N2 - Moderada
2014-09-17,40,N1 - Boa
2014-09-18,44,N2 - Moderada
2014-09-19,54,N2 - Moderada
2014-09-20,85,N3 - Ruim
2014-09-21,42,N2 - Moderada
2014-09-22,31,N1 - Boa
2014-09-23,32,N1 - Boa
2014-09-24,46,N2 - Moderada
2014-09-25,57,N2 - Moderada
2014-09-26,76,N2 - Moderada
2014-09-27,45,N2 - Moderada
2014-09-28,44,N2 - Moderada
2014-09-29,57,N2 - Moderada
2014-09-30,84,N3 - Ruim
2014-10-01,61,N2 - Moderada
2014-10-02,35,N1 - Boa
2014-10-03,35,N1 - Boa
2014-10-04,29,N1 - Boa
2014-10-05,26,N1 - Boa
2014-10-06,24,N1 - Boa
2014-10-07,35,N1 - Boa
2014-10-08,42,N2 - Moderada
2014-10-09,46,N2 - Moderada
2014-10-10,61,N2 - Moderada
2014-10-11,67,N2 - Moderada
2014-10-12,54,N2 - Moderada
2014-10-13,74,N2 - Moderada
2014-10-14,65,N2 - Moderada
2014-10-15,59,N2 - Moderada
2014-10-16,50,N2 - Moderada
2014-10-17,65,N2 - Moderada
2014-10-18,60,N2 - Moderada
2014-10-19,63,N2 - Moderada
2014-10-20,41,N2 - Moderada
2014-10-21,33,N1 - Boa
2014-10-22,27,N1 - Boa
2014-10-23,29,N1 - Boa
2014-10-24,31,N1 - Boa
2014-10-25,37,N1 - Boa
2014-10-26,47,N2 - Moderada
2014-10-27,30,N1 - Boa
2014-10-28,34,N1 - Boa
2014-10-29,37,N1 - Boa
2014-10-30,59,N2 - Moderada
2014-10-31,56,N2 - Moderada
2014-11-01,56,N2 - Moderada
2014-11-02,60,N2 - Moderada
2014-11-03,49,N2 - Moderada
2014-11-04,50,N2 - Moderada
2014-11-05,69,N2 - Moderada
2014-11-06,29,N1 - Boa
2014-11-07,45,N2 - Moderada
2014-11-08,45,N2 - Moderada
2014-11-09,30,N1 - Boa
2014-11-10,27,N1 - Boa
2014-11-11,22,N1 - Boa
2014-11-12,34,N1 - Boa
2014-11-13,42,N2 - Moderada
2014-11-14,31,N1 - Boa
2014-11-15,24,N1 - Boa
2014-11-16,23,N1 - Boa
2014-11-17,27,N1 - Boa
2014-11-18,23,N1 - Boa
2014-11-19,29,N1 - Boa
2014-11-20,35,N1 - Boa
2014-11-21,44,N2 - Moderada
2014-11-22,68,N2 - Moderada
2014-11-23,61,N2 - Moderada
2014-11-24,48,N2 - Moderada
2014-11-25,49,N2 - Moderada
2014-11-26,57,N2 - Moderada
2014-11-27,30,N1 - Boa
2014-11-28,26,N1 - Boa
2014-11-29,28,N1 - Boa
2014-11-30,30,N1 - Boa
2014-12-01,53,N2 - Moderada
2014-12-02,50,N2 - Moderada
2014-12-03,53,N2 - Moderada
2014-12-04,74,N2 - Moderada
2014-12-05,18,N1 - Boa
2014-12-06,31,N1 - Boa
2014-12-07,30,N1 - Boa
2014-12-08,36,N1 - Boa
2014-12-09,48,N2 - Moderada
2014-12-10,47,N2 - Moderada
2014-12-11,60,N2 - Moderada
2014-12-12,58,N2 - Moderada
2014-12-13,57,N2 - Moderada
2014-12-14,35,N1 - Boa
2014-12-15,33,N1 - Boa
2014-12-16,38,N1 - Boa
2014-12-17,32,N1 - Boa
2014-12-18,43,N2 - Moderada
2014-12-19,43,N2 - Moderada
2014-12-20,47,N2 - Moderada
2014-12-21,50,N2 - Moderada
2014-12-22,38,N1 - Boa
2014-12-23,32,N1 - Boa
2014-12-24,28,N1 - Boa
2014-12-25,30,N1 - Boa
2014-12-26,35,N1 - Boa
2014-12-27,33,N1 - Boa
2014-12-28,40,N1 - Boa
2014-12-29,50,N2 - Moderada
2014-12-30,37,N1 - Boa
2014-12-31,41,N2 - Moderada
2015-01-01,44,N2 - Moderada
2015-01-02,37,N1 - Boa
2015-01-03,34,N1 - Boa
2015-01-04,31,N1 - Boa
2015-01-05,34,N1 - Boa
2015-01-06,34,N1 - Boa
2015-01-07,41,N2 - Moderada
2015-01-08,43,N2 - Moderada
2015-01-09,51,N2 - Moderada
2015-01-10,52,N2 - Moderada
2015-01-11,60,N2 - Moderada
2015-01-12,72,N2 - Moderada
2015-01-13,68,N2 - Moderada
2015-01-14,64,N2 - Moderada
2015-01-15,65,N2 - Moderada
2015-01-16,63,N2 - Moderada
2015-01-17,48,N2 - Moderada
2015-01-18,56,N2 - Moderada
2015-01-19,65,N2 - Moderada
2015-01-20,64,N2 - Moderada
2015-01-21,55,N2 - Moderada
2015-01-22,33,N1 - Boa
2015-01-23,36,N1 - Boa
2015-01-24,42,N2 - Moderada
2015-01-25,36,N1 - Boa
2015-01-26,45,N2 - Moderada
2015-01-27,44,N2 - Moderada
2015-01-28,48,N2 - Moderada
2015-01-29,49,N2 - Moderada
2015-01-30,44,N2 - Moderada
2015-01-31,31,N1 - Boa
2015-02-01,40,N1 - Boa
2015-02-02,33,N1 - Boa
2015-02-03,36,N1 - Boa
2015-02-04,35,N1 - Boa
2015-02-05,32,N1 - Boa
2015-02-06,30,N1 - Boa
2015-02-07,27,N1 - Boa
2015-02-08,28,N1 - Boa
2015-02-09,27,N1 - Boa
2015-02-10,35,N1 - Boa
2015-02-11,48,N2 - Moderada
2015-02-12,45,N2 - Moderada
2015-02-13,56,N2 - Moderada
2015-02-14,35,N1 - Boa
2015-02-15,37,N1 - Boa
2015-02-16,25,N1 - Boa
2015-02-17,34,N1 - Boa
2015-02-18,39,N1 - Boa
2015-02-19,32,N1 - Boa
2015-02-20,47,N2 - Moderada
2015-02-21,38,N1 - Boa
2015-02-22,25,N1 - Boa
2015-02-23,29,N1 - Boa
2015-02-24,30,N1 - Boa
2015-02-25,46,N2 - Moderada
2015-02-26,52,N2 - Moderada
2015-02-27,88,N3 - Ruim
2015-02-28,76,N2 - Moderada
2015-03-01,34,N1 - Boa
2015-03-02,38,N1 - Boa
2015-03-03,39,N1 - Boa
2015-03-04,36,N1 - Boa
2015-03-05,37,N1 - Boa
2015-03-06,53,N2 - Moderada
2015-03-07,46,N2 - Moderada
2015-03-08,24,N1 - Boa
2015-03-09,37,N1 - Boa
2015-03-10,38,N1 - Boa
2015-03-11,41,N2 - Moderada
2015-03-12,32,N1 - Boa
2015-03-13,45,N2 - Moderada
2015-03-14,42,N2 - Moderada
2015-03-15,42,N2 - Moderada
2015-03-16,43,N2 - Moderada
2015-03-17,37,N1 - Boa
2015-03-18,47,N2 - Moderada
2015-03-19,33,N1 - Boa
2015-03-20,27,N1 - Boa
2015-03-21,35,N1 - Boa
2015-03-22,26,N1 - Boa
2015-03-23,26,N1 - Boa
2015-03-24,36,N1 - Boa
2015-03-25,39,N1 - Boa
2015-03-26,33,N1 - Boa
2015-03-27,44,N2 - Moderada
2015-03-28,32,N1 - Boa
2015-03-29,34,N1 - Boa
2015-03-30,37,N1 - Boa
2015-03-31,52,N2 - Moderada
2015-04-01,30,N1 - Boa
2015-04-02,30,N1 - Boa
2015-04-03,27,N1 - Boa
2015-04-04,27,N1 - Boa
2015-04-05,30,N1 - Boa
2015-04-06,31,N1 - Boa
2015-04-07,37,N1 - Boa
2015-04-08,43,N2 - Moderada
2015-04-09,29,N1 - Boa
2015-04-10,27,N1 - Boa
2015-04-11,23,N1 - Boa
2015-04-12,26,N1 - Boa
2015-04-13,31,N1 - Boa
2015-04-14,27,N1 - Boa
2015-04-15,40,N1 - Boa
2015-04-16,58,N2 - Moderada
2015-04-17,35,N1 - Boa
2015-04-18,36,N1 - Boa
2015-04-19,46,N2 - Moderada
2015-04-20,46,N2 - Moderada
2015-04-21,44,N2 - Moderada
2015-04-22,23,N1 - Boa
2015-04-23,32,N1 - Boa
2015-04-24,35,N1 - Boa
2015-04-25,32,N1 - Boa
2015-04-26,24,N1 - Boa
2015-04-27,27,N1 - Boa
2015-04-28,28,N1 - Boa
2015-04-29,31,N1 - Boa
2015-04-30,26,N1 - Boa
2015-05-01,33,N1 - Boa
2015-05-02,33,N1 - Boa
2015-05-03,34,N1 - Boa
2015-05-04,41,N2 - Moderada
2015-05-05,42,N2 - Moderada
2015-05-06,36,N1 - Boa
2015-05-07,35,N1 - Boa
2015-05-08,31,N1 - Boa
2015-05-09,35,N1 - Boa
2015-05-10,29,N1 - Boa
2015-05-11,35,N1 - Boa
2015-05-12,33,N1 - Boa
2015-05-13,33,N1 - Boa
2015-05-14,31,N1 - Boa
2015-05-15,31,N1 - Boa
2015-05-16,24,N1 - Boa
2015-05-17,26,N1 - Boa
2015-05-18,36,N1 - Boa
2015-05-19,48,N2 - Moderada
2015-05-20,33,N1 - Boa
2015-05-21,36,N1 - Boa
2015-05-22,32,N1 - Boa
2015-05-23,37,N1 - Boa
2015-05-24,43,N2 - Moderada
2015-05-25,56,N2 - Moderada
2015-05-26,50,N2 - Moderada
2015-05-27,54,N2 - Moderada
2015-05-28,60,N2 - Moderada
2015-05-29,45,N2 - Moderada
2015-05-30,47,N2 - Moderada
2015-05-31,48,N2 - Moderada
2015-06-01,41,N2 - Moderada
2015-06-02,36,N1 - Boa
2015-06-03,31,N1 - Boa
2015-06-04,30,N1 - Boa
2015-06-05,53,N2 - Moderada
2015-06-06,39,N1 - Boa
2015-06-07,42,N2 - Moderada
2015-06-08,44,N2 - Moderada
2015-06-09,46,N2 - Moderada
2015-06-10,53,N2 - Moderada
2015-06-11,56,N2 - Moderada
2015-06-12,49,N2 - Moderada
2015-06-13,42,N2 - Moderada
2015-06-14,43,N2 - Moderada
2015-06-15,32,N1 - Boa
2015-06-16,25,N1 - Boa
2015-06-17,31,N1 - Boa
2015-06-18,65,N2 - Moderada
2015-06-19,29,N1 - Boa
2015-06-20,27,N1 - Boa
2015-06-21,32,N1 - Boa
2015-06-22,38,N1 - Boa
2015-06-23,43,N2 - Moderada
2015-06-24,40,N1 - Boa
2015-06-25,28,N1 - Boa
2015-06-26,26,N1 - Boa
2015-06-27,26,N1 - Boa
2015-06-28,27,N1 - Boa
2015-06-29,32,N1 - Boa
2015-06-30,43,N2 - Moderada
2015-07-01,44,N2 - Moderada
2015-07-02,50,N2 - Moderada
2015-07-03,48,N2 - Moderada
2015-07-04,46,N2 - Moderada
2015-07-05,33,N1 - Boa
2015-07-06,43,N2 - Moderada
2015-07-07,39,N1 - Boa
2015-07-08,47,N2 - Moderada
2015-07-09,54,N2 - Moderada
2015-07-10,43,N2 - Moderada
2015-07-11,44,N2 - Moderada
2015-07-12,9,N1 - Boa
2015-07-13,4,N1 - Boa
2015-07-14,54,N2 - Moderada
2015-07-15,65,N2 - Moderada
2015-07-16,63,N2 - Moderada
2015-07-17,62,N2 - Moderada
2015-07-18,65,N2 - Moderada
2015-07-19,61,N2 - Moderada
2015-07-20,47,N2 - Moderada
2015-07-21,50,N2 - Moderada
2015-07-22,41,N2 - Moderada
2015-07-23,44,N2 - Moderada
2015-07-24,44,N2 - Moderada
2015-07-25,42,N2 - Moderada
2015-07-26,32,N1 - Boa
2015-07-27,41,N2 - Moderada
2015-07-28,47,N2 - Moderada
2015-07-29,47,N2 - Moderada
2015-07-30,36,N1 - Boa
2015-07-31,57,N2 - Moderada
2015-08-01,73,N2 - Moderada
2015-08-02,45,N2 - Moderada
2015-08-03,59,N2 - Moderada
2015-08-04,72,N2 - Moderada
2015-08-05,71,N2 - Moderada
2015-08-06,54,N2 - Moderada
2015-08-07,50,N2 - Moderada
2015-08-08,39,N1 - Boa
2015-08-09,33,N1 - Boa
2015-08-10,46,N2 - Moderada
2015-08-11,39,N1 - Boa
2015-08-12,40,N1 - Boa
2015-08-13,50,N2 - Moderada
2015-08-14,50,N2 - Moderada
2015-08-15,43,N2 - Moderada
2015-08-16,47,N2 - Moderada
2015-08-17,63,N2 - Moderada
2015-08-18,49,N2 - Moderada
2015-08-19,62,N2 - Moderada
2015-08-20,35,N1 - Boa
2015-08-21,52,N2 - Moderada
2015-08-22,57,N2 - Moderada
2015-08-23,51,N2 - Moderada
2015-08-24,58,N2 - Moderada
2015-08-25,61,N2 - Moderada
2015-08-26,59,N2 - Moderada
2015-08-27,45,N2 - Moderada
2015-08-28,41,N2 - Moderada
2015-08-29,47,N2 - Moderada
2015-08-30,53,N2 - Moderada
2015-08-31,65,N2 - Moderada
2015-09-01,87,N3 - Ruim
2015-09-02,59,N2 - Moderada
2015-09-03,53,N2 - Moderada
2015-09-04,69,N2 - Moderada
2015-09-05,34,N1 - Boa
2015-09-06,36,N1 - Boa
2015-09-07,45,N2 - Moderada
2015-09-08,46,N2 - Moderada
2015-09-09,36,N1 - Boa
2015-09-10,46,N2 - Moderada
2015-09-11,43,N2 - Moderada
2015-09-12,27,N1 - Boa
2015-09-13,26,N1 - Boa
2015-09-14,31,N1 - Boa
2015-09-15,35,N1 - Boa
2015-09-16,51,N2 - Moderada
2015-09-17,59,N2 - Moderada
2015-09-18,72,N2 - Moderada
2015-09-19,87,N3 - Ruim
2015-09-20,62,N2 - Moderada
2015-09-21,51,N2 - Moderada
2015-09-22,71,N2 - Moderada
2015-09-23,65,N2 - Moderada
2015-09-24,102,N3 - Ruim
2015-09-25,105,N3 - Ruim
2015-09-26,62,N2 - Moderada
2015-09-27,57,N2 - Moderada
2015-09-28,65,N2 - Moderada
2015-09-29,38,N1 - Boa
2015-09-30,57,N2 - Moderada
2015-10-01,48,N2 - Moderada
2015-10-02,58,N2 - Moderada
2015-10-03,55,N2 - Moderada
2015-10-04,28,N1 - Boa
2015-10-05,26,N1 - Boa
2015-10-06,,
2015-10-07,,
2015-10-08,11,N1 - Boa
2015-10-09,54,N2 - Moderada
2015-10-10,46,N2 - Moderada
2015-10-11,63,N2 - Moderada
2015-10-12,55,N2 - Moderada
2015-10-13,40,N1 - Boa
2015-10-14,57,N2 - Moderada
2015-10-15,79,N2 - Moderada
2015-10-16,84,N3 - Ruim
2015-10-17,54,N2 - Moderada
2015-10-18,30,N1 - Boa
2015-10-19,31,N1 - Boa
2015-10-20,40,N1 - Boa
2015-10-21,53,N2 - Moderada
2015-10-22,51,N2 - Moderada
2015-10-23,46,N2 - Moderada
2015-10-24,33,N1 - Boa
2015-10-25,13,N1 - Boa
2015-10-26,11,N1 - Boa
2015-10-27,62,N2 - Moderada
2015-10-28,61,N2 - Moderada
2015-10-29,50,N2 - Moderada
2015-10-30,38,N1 - Boa
2015-10-31,38,N1 - Boa
2015-11-01,45,N2 - Moderada
2015-11-02,38,N1 - Boa
2015-11-03,54,N2 - Moderada
2015-11-04,43,N2 - Moderada
2015-11-05,40,N1 - Boa
2015-11-06,42,N2 - Moderada
2015-11-07,33,N1 - Boa
2015-11-08,55,N2 - Moderada
2015-11-09,83,N3 - Ruim
2015-11-10,92,N3 - Ruim
2015-11-11,79,N2 - Moderada
2015-11-12,59,N2 - Moderada
2015-11-13,47,N2 - Moderada
2015-11-14,62,N2 - Moderada
2015-11-15,60,N2 - Moderada
2015-11-16,51,N2 - Moderada
2015-11-17,44,N2 - Moderada
2015-11-18,55,N2 - Moderada
2015-11-19,66,N2 - Moderada
2015-11-20,51,N2 - Moderada
2015-11-21,42,N2 - Moderada
2015-11-22,41,N2 - Moderada
2015-11-23,53,N2 - Moderada
2015-11-24,46,N2 - Moderada
2015-11-25,57,N2 - Moderada
2015-11-26,41,N2 - Moderada
2015-11-27,45,N2 - Moderada
2015-11-28,47,N2 - Moderada
2015-11-29,46,N2 - Moderada
2015-11-30,37,N1 - Boa
2015-12-01,43,N2 - Moderada
2015-12-02,51,N2 - Moderada
2015-12-03,40,N1 - Boa
2015-12-04,41,N2 - Moderada
2015-12-05,58,N2 - Moderada
2015-12-06,58,N2 - Moderada
2015-12-07,36,N1 - Boa
2015-12-08,33,N1 - Boa
2015-12-09,51,N2 - Moderada
2015-12-10,75,N2 - Moderada
2015-12-11,37,N1 - Boa
2015-12-12,46,N2 - Moderada
2015-12-13,35,N1 - Boa
2015-12-14,37,N1 - Boa
2015-12-15,55,N2 - Moderada
2015-12-16,47,N2 - Moderada
2015-12-17,49,N2 - Moderada
2015-12-18,60,N2 - Moderada
2015-12-19,61,N2 - Moderada
2015-12-20,45,N2 - Moderada
2015-12-21,51,N2 - Moderada
2015-12-22,57,N2 - Moderada
2015-12-23,51,N2 - Moderada
2015-12-24,53,N2 - Moderada
2015-12-25,71,N2 - Moderada
2015-12-26,63,N2 - Moderada
2015-12-27,62,N2 - Moderada
2015-12-28,48,N2 - Moderada
2015-12-29,47,N2 - Moderada
2015-12-30,56,N2 - Moderada
2015-12-31,35,N1 - Boa
2016-01-01,59,N2 - Moderada
2016-01-02,42,N2 - Moderada
2016-01-03,46,N2 - Moderada
2016-01-04,54,N2 - Moderada
2016-01-05,47,N2 - Moderada
2016-01-06,47,N2 - Moderada
2016-01-07,58,N2 - Moderada
2016-01-08,92,N3 - Ruim
2016-01-09,74,N2 - Moderada
2016-01-10,70,N2 - Moderada
2016-01-11,81,N3 - Ruim
2016-01-12,46,N2 - Moderada
2016-01-13,45,N2 - Moderada
2016-01-14,42,N2 - Moderada
2016-01-15,43,N2 - Moderada
2016-01-16,42,N2 - Moderada
2016-01-17,49,N2 - Moderada
2016-01-18,34,N1 - Boa
2016-01-19,33,N1 - Boa
2016-01-20,30,N1 - Boa
2016-01-21,39,N1 - Boa
2016-01-22,39,N1 - Boa
2016-01-23,36,N1 - Boa
2016-01-24,44,N2 - Moderada
2016-01-25,37,N1 - Boa
2016-01-26,11,N1 - Boa
2016-01-27,9,N1 - Boa
2016-01-28,56,N2 - Moderada
2016-01-29,51,N2 - Moderada
2016-01-30,60,N2 - Moderada
2016-01-31,55,N2 - Moderada
2016-02-01,55,N2 - Moderada
2016-02-02,61,N2 - Moderada
2016-02-03,64,N2 - Moderada
2016-02-04,62,N2 - Moderada
2016-02-05,60,N2 - Moderada
2016-02-06,62,N2 - Moderada
2016-02-07,61,N2 - Moderada
2016-02-08,62,N2 - Moderada
2016-02-09,62,N2 - Moderada
2016-02-10,67,N2 - Moderada
2016-02-11,55,N2 - Moderada
2016-02-12,51,N2 - Moderada
2016-02-13,53,N2 - Moderada
2016-02-14,55,N2 - Moderada
2016-02-15,65,N2 - Moderada
2016-02-16,48,N2 - Moderada
2016-02-17,48,N2 - Moderada
2016-02-18,45,N2 - Moderada
2016-02-19,53,N2 - Moderada
2016-02-20,48,N2 - Moderada
2016-02-21,48,N2 - Moderada
2016-02-22,51,N2 - Moderada
2016-02-23,57,N2 - Moderada
2016-02-24,58,N2 - Moderada
2016-02-25,62,N2 - Moderada
2016-02-26,53,N2 - Moderada
2016-02-27,49,N2 - Moderada
2016-02-28,44,N2 - Moderada
2016-02-29,41,N2 - Moderada
2016-03-01,40,N1 - Boa
2016-03-02,34,N1 - Boa
2016-03-03,49,N2 - Moderada
2016-03-04,45,N2 - Moderada
2016-03-05,49,N2 - Moderada
2016-03-06,61,N2 - Moderada
2016-03-07,56,N2 - Moderada
2016-03-08,51,N2 - Moderada
2016-03-09,50,N2 - Moderada
2016-03-10,53,N2 - Moderada
2016-03-11,57,N2 - Moderada
2016-03-12,53,N2 - Moderada
2016-03-13,44,N2 - Moderada
2016-03-14,53,N2 - Moderada
2016-03-15,45,N2 - Moderada
2016-03-16,45,N2 - Moderada
2016-03-17,45,N2 - Moderada
2016-03-18,42,N2 - Moderada
2016-03-19,40,N1 - Boa
2016-03-20,36,N1 - Boa
2016-03-21,43,N2 - Moderada
2016-03-22,48,N2 - Moderada
2016-03-23,64,N2 - Moderada
2016-03-24,44,N2 - Moderada
2016-03-25,45,N2 - Moderada
2016-03-26,58,N2 - Moderada
2016-03-27,52,N2 - Moderada
2016-03-28,59,N2 - Moderada
2016-03-29,68,N2 - Moderada
2016-03-30,63,N2 - Moderada
2016-03-31,71,N2 - Moderada
2016-04-01,57,N2 - Moderada
2016-04-02,53,N2 - Moderada
2016-04-03,37,N1 - Boa
2016-04-04,50,N2 - Moderada
2016-04-05,43,N2 - Moderada
2016-04-06,45,N2 - Moderada
2016-04-07,48,N2 - Moderada
2016-04-08,64,N2 - Moderada
2016-04-09,66,N2 - Moderada
2016-04-10,56,N2 - Moderada
2016-04-11,57,N2 - Moderada
2016-04-12,55,N2 - Moderada
2016-04-13,53,N2 - Moderada
2016-04-14,54,N2 - Moderada
2016-04-15,70,N2 - Moderada
2016-04-16,60,N2 - Moderada
2016-04-17,46,N2 - Moderada
2016-04-18,48,N2 - Moderada
2016-04-19,50,N2 - Moderada
2016-04-20,52,N2 - Moderada
2016-04-21,68,N2 - Moderada
2016-04-22,78,N2 - Moderada
2016-04-23,73,N2 - Moderada
2016-04-24,53,N2 - Moderada
2016-04-25,58,N2 - Moderada
2016-04-26,62,N2 - Moderada
2016-04-27,51,N2 - Moderada
2016-04-28,36,N1 - Boa
2016-04-29,47,N2 - Moderada
2016-04-30,33,N1 - Boa
2016-05-01,33,N1 - Boa
2016-05-02,42,N2 - Moderada
2016-05-03,49,N2 - Moderada
2016-05-04,52,N2 - Moderada
2016-05-05,58,N2 - Moderada
2016-05-06,42,N2 - Moderada
2016-05-07,13,N1 - Boa
2016-05-08,11,N1 - Boa
2016-05-09,13,N1 - Boa
2016-05-10,11,N1 - Boa
2016-05-11,59,N2 - Moderada
